tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
285674,184054,True,Fri Oct 06 08:51:49 +0000 2017,@AppleSupport I would like to investigate wether an in appropriate phone call came from your staff. I have the number.,285673,
285675,AppleSupport,False,Fri Oct 06 14:24:31 +0000 2017,"@184055 Hey there. We can look into this with you. Do you have ""Low Power Mode"" enabled on your phone under Settings &gt; Battery?",285676,285677.0
285676,184055,True,Fri Oct 06 14:57:21 +0000 2017,@AppleSupport Nope.,285678,285675.0
285678,AppleSupport,False,Fri Oct 06 16:55:58 +0000 2017,"@184055 Thanks for checking. Have you restarted your device when you notice the flashlight isn't powering on? If not, let's do that step.",285679,285676.0
285679,184055,True,Fri Oct 06 18:42:42 +0000 2017,@AppleSupport I charged it last night so it will be a while before I run it down to below 20% again. I’ll go ahead and restart it though.,285680,285678.0
285680,AppleSupport,False,Fri Oct 06 21:34:27 +0000 2017,"@184055 If this happens again, take notice if Low Power mode enables under Settings &gt; Battery: https://t.co/VtbR4hS4qv",285681,285679.0
285681,184055,True,Sat Oct 07 15:24:19 +0000 2017,"@AppleSupport I let the battery drop below 10%. Low battery mode is off, phone has had a reboot, still can’t use flashlight.",285682,285680.0
285682,AppleSupport,False,Sat Oct 07 17:50:32 +0000 2017,@184055 We’d like to look into this further with you. Please send us a DM with which device you are using. https://t.co/GDrqU22YpT,,285681.0
285683,AppleSupport,False,Fri Oct 06 14:24:31 +0000 2017,@184056 We are happy to hear that helped. Let us know if we can be of any other help.,,285684.0
285684,184056,True,Fri Oct 06 08:55:25 +0000 2017,@AppleSupport It’s helped. Cheers.,285683,285685.0
285685,AppleSupport,False,Tue Oct 03 15:38:31 +0000 2017,@184056 Try changing the Auto-Lock to a shorter amount of time. Let us know if that helps when your iPhone is in your pocket.,285684,285686.0
285686,184056,True,Tue Oct 03 14:42:52 +0000 2017,@AppleSupport It’s set to never,285685,285687.0
285687,AppleSupport,False,Tue Oct 03 14:40:00 +0000 2017,@184056 We'll be glad to assist you. Is your iPhone set to auto-lock? Tap Settings &gt; Display &amp; Brightness. What is Auto-Lock set to?,285686,285688.0
285688,184056,True,Tue Oct 03 12:06:23 +0000 2017,"@AppleSupport my iPhone keeps pocket dialling contacts in my phone, any way of making this stop?",285687,
285689,AppleSupport,False,Fri Oct 06 14:24:00 +0000 2017,@184057 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,,285690.0
285690,184057,True,Fri Oct 06 08:53:26 +0000 2017,"#iOS11 ha ancora moltissimo problemi, la barra delle app va a destra e sinistra sola 😱😱😱😱😱. Ma cosa combini #Apple. @AppleSupport https://t.co/WARFrNGA8R","285689,285691",
285692,AppleSupport,False,Fri Oct 06 14:24:00 +0000 2017,@184058 Thanks for reaching out. The maximum iOS the iPad 3rd generation can run is iOS 9.3.5.,285693,285694.0
285693,184059,True,Fri Oct 06 17:54:01 +0000 2017,@AppleSupport @184058 Achaneni nae huyu fala asiwachoshe mwambien akatupe hilo Ipad lake la Zamani,,285692.0
285694,184058,True,Fri Oct 06 08:07:54 +0000 2017,@AppleSupport iPad 3rd gen will be able to accommodate iOS 10.3.5 ?,285692,
285695,AppleSupport,False,Fri Oct 06 14:23:01 +0000 2017,@184060 Let us help. We're you able to restart the device at all? Let's try the steps here: https://t.co/kQXBriN504,285696,285697.0
285696,184060,True,Fri Oct 06 23:55:24 +0000 2017,"@AppleSupport ok i tried the first tip and it worked. thanks apple support, i love you https://t.co/BRnVpw50HX",285698,285695.0
285698,AppleSupport,False,Sat Oct 07 03:22:25 +0000 2017,"@184060 That's fantastic! If you need anything else, let us know. We're here every day from 5am-8pm Pacific time.  Have a great weekend!",,285696.0
285701,AppleSupport,False,Fri Oct 06 14:23:00 +0000 2017,@184061 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,,285702.0
285702,184061,True,Fri Oct 06 08:50:24 +0000 2017,Sinds de nieuwe IOS kan ik geen apps meer downloaden iemand die mij kan helpen? #apple #IOS @2446 @AppleSupport,"285703,285704,285701,285705",
285706,AppleSupport,False,Fri Oct 06 14:21:54 +0000 2017,@184062 Which iPhone are you using? Let us know in DM and we’ll go from there. https://t.co/GDrqU22YpT,,285707.0
285707,184062,True,Fri Oct 06 08:24:46 +0000 2017,ios11.0.2 did not fix iPhone battery drain @AppleSupport  Just woke up to find it drained 30% in 4 hrs while off,285706,
285708,AppleSupport,False,Fri Oct 06 14:21:54 +0000 2017,@184063 We'll be glad to help with that too. Which version of iOS are you running? Check out this link for help: https://t.co/3V1pDzY3hY,285709,285710.0
285709,184063,True,Fri Oct 06 21:18:42 +0000 2017,@AppleSupport iOS 11.0.2,285711,285708.0
285711,AppleSupport,False,Sat Oct 07 00:02:35 +0000 2017,@184063 Do you have any pending updates available in the App Store? Let us know in DM. https://t.co/GDrqU22YpT,,285709.0
285710,184063,True,Fri Oct 06 13:32:07 +0000 2017,With every version of ios11 i have sudden and automatic reboot of My iPhone 6s @AppleSupport how i can solve ? I have to wait for the new version?,285708,
285712,AppleSupport,False,Fri Oct 06 14:21:00 +0000 2017,"@184064 Have you tried restarting your device yet? If not, let's give a try. Let us know if it helps: https://t.co/OWRDHWSt4h",,285713.0
285713,184064,True,Fri Oct 06 08:10:46 +0000 2017,"@AppleSupport After the new iOS update, I am not able to view new messages &amp; read messages are still showing as unread!!",285712,
285714,AppleSupport,False,Fri Oct 06 14:20:34 +0000 2017,@184065 We'd be happy to assist with podcasts today. Send us a DM to get started. https://t.co/GDrqU22YpT,,285715.0
285715,184065,True,Fri Oct 06 08:31:19 +0000 2017,@AppleSupport since the 11.2 update lastnight my podcasts have stopped being able to play keep getting message “such and such unavailable”??,285714,
285716,AppleSupport,False,Fri Oct 06 14:20:33 +0000 2017,@184066 We can happily help with the battery issue. Which iPhone do you have and what version of iOS are you running currently?,,285717.0
285717,184066,True,Fri Oct 06 08:15:22 +0000 2017,"Yo @AppleSupport can u help me find my battery, it seems to be gone since iOS 11",285716,
285718,AppleSupport,False,Fri Oct 06 14:20:32 +0000 2017,@159144 The music would need to be added to Apple Music app or another player for the Apple Watch to play the music.,285719,285720.0
285719,159144,True,Fri Oct 06 15:24:01 +0000 2017,@AppleSupport Thanks for the response. It was really convoluted but I got it working. Seems weird that Music isn’t a share target.,,285718.0
285720,159144,True,Fri Oct 06 08:10:33 +0000 2017,@AppleSupport Is there any way to open an mp3 stored in my iCloud drive in Music so that I can listen on my Watch?,"285721,285718",
285722,AppleSupport,False,Fri Oct 06 14:20:32 +0000 2017,"@184067 We got your DM, and we will respond to you there.",285723,285724.0
285723,184067,True,Fri Oct 06 14:45:48 +0000 2017,@AppleSupport Cool glad you’re up in your part of the world but you’ve not responded to my reply.,,285722.0
285724,184067,True,Fri Oct 06 09:06:27 +0000 2017,@AppleSupport hi love I’ve sent you a message about issues with my iPhone 7,"285725,285722",
285726,AppleSupport,False,Fri Oct 06 14:19:10 +0000 2017,@184068 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,,285727.0
285727,184068,True,Fri Oct 06 08:04:56 +0000 2017,"IOS 11.0.2 belum menyelesaikan masalah kayaknya, baterai masih cepat lowbat @AppleSupport @115858",285726,
285728,AppleSupport,False,Fri Oct 06 14:19:00 +0000 2017,@184069 We can look into this issue together. Send us a DM and let's get started. https://t.co/GDrqU22YpT,,285729.0
285729,184069,True,Fri Oct 06 07:58:18 +0000 2017,ios11.....man what is happening?! 😩 battery dropped from 95 to 79% in 10mins @AppleSupport,285728,
285730,AppleSupport,False,Fri Oct 06 14:17:27 +0000 2017,@184070 Great question! Here are the technical specifications for Aperture: https://t.co/cpHWF8dfYJ,,285731.0
285731,184070,True,Fri Oct 06 07:45:23 +0000 2017,"@AppleSupport Will Aperture work on MacOS Sierra, on an early 2009 iMac?",285730,
285732,AppleSupport,False,Fri Oct 06 14:17:27 +0000 2017,@184071 We can definitely help you with this. Are you unable to sign in to your Apple ID account?,285733,285734.0
285733,184071,True,Fri Oct 06 14:22:14 +0000 2017,@AppleSupport Yes. I have reset my password however it will not let me gain access without my security question answers which I cannot remember,285735,285732.0
285735,AppleSupport,False,Fri Oct 06 16:19:28 +0000 2017,"@184071 For help resetting security questions, please see: https://t.co/qaNMuN8ar1 DM us if this does not help: https://t.co/GDrqU22YpT",,285733.0
285734,184071,True,Fri Oct 06 08:17:12 +0000 2017,@AppleSupport plz help me sign into your website to make a Genius Bar appointment!! won't let me change my security questions,285732,
285736,AppleSupport,False,Fri Oct 06 14:15:33 +0000 2017,@184072 We're here to help. Please DM us letting us know if you are an Apple Music subscriber to continue. https://t.co/GDrqU22YpT,,285737.0
285737,184072,True,Fri Oct 06 08:02:47 +0000 2017,The latest iOS download deleted all of my music from my iPhone.  Anyone else have this issue? @AppleSupport,285736,
285738,AppleSupport,False,Fri Oct 06 14:15:00 +0000 2017,@184073 Hi. We'd like to help. Are all of your apps up to date on your iPhone? Let us know in DM. https://t.co/GDrqU22YpT,,285739.0
285739,184073,True,Fri Oct 06 08:15:09 +0000 2017,@AppleSupport When I open some apps it freezes or apps restarts ever since I updated my iPhone 7 to iOS 11.0.2,285738,
285740,AppleSupport,False,Fri Oct 06 14:14:42 +0000 2017,@184074 We're here to assist. Let's try a few steps here: https://t.co/bivpdfBNJ6 Let us know if that helps.,,285741.0
285741,184074,True,Fri Oct 06 07:36:53 +0000 2017,@AppleSupport Yersterday under charge two times in a day!!😭😥,285740,
285742,AppleSupport,False,Fri Oct 06 14:14:04 +0000 2017,@184075 Hey there. Send us a DM and we'd be glad to help. https://t.co/GDrqU22YpT,285743,285744.0
285743,184075,True,Sat Oct 07 04:27:19 +0000 2017,@AppleSupport What exactly would be DM ??,,285742.0
285744,184075,True,Fri Oct 06 08:14:32 +0000 2017,"@AppleSupport I got a new I 6 and It is disable.
Pls help me on this, I haven’t even used it.
IMEI __credit_card__
Need ur support on this.",285742,
285745,AppleSupport,False,Fri Oct 06 14:13:55 +0000 2017,@184076 We appreciate your feedback about this &amp; recommend submitting your feedback officially here: https://t.co/eTPVYVFyd8,,285746.0
285747,AppleSupport,False,Fri Oct 06 14:13:55 +0000 2017,@184077 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,,285748.0
285748,184077,True,Fri Oct 06 08:23:03 +0000 2017,@184078 @AppleSupport depuis mise à jour iOS 11 sur iPhone 7 la messagerie vocale visuelle n’est plus disponible ? SFR  l’aurait supprimée,"285747,285749",
286209,AppleSupport,False,Tue Oct 03 20:18:35 +0000 2017,@184189 Let's team up to figure out the best path forward. Reach out via DM and we'll take a look. https://t.co/GDrqU22YpT,286210,286211.0
286210,184189,True,Fri Oct 06 14:18:32 +0000 2017,@AppleSupport Seems like the update that just came out from both @AppleSupport &amp; @4305 fixed my issue. Thanks for listening &amp; caring. #iPhoneUpdate 👏🏻,286212,286209.0
286212,AppleSupport,False,Fri Oct 06 16:17:00 +0000 2017,@184189 We're glad to hear that! Thanks for keeping us posted.,,286210.0
286211,184189,True,Tue Oct 03 19:24:37 +0000 2017,Getting distorted outgoing Voice msg quality w the last update to #iPhone &amp; #WhatsApp @4305 @AppleSupport Bluetooth is off but sounds on,286209,
286217,AppleSupport,False,Sun Oct 01 16:46:00 +0000 2017,@184191 Let's take a look into this together. Please send us a DM so we may better assist you. https://t.co/GDrqU2kzhr,286218,286219.0
286218,184192,True,Fri Oct 06 14:00:24 +0000 2017,@AppleSupport @184191 I have 2 skip manually the songs on #iOS11 ? What can i do 2 avoid This ?,286220,286217.0
286220,AppleSupport,False,Fri Oct 06 16:11:00 +0000 2017,"@184192 So we're clear, if you tap the double arrows on the right, it doesn't allow you to skip to the next track, right?","286221,286222,286223,286224",286218.0
286221,184192,True,Fri Oct 06 16:19:33 +0000 2017,@AppleSupport It plays as if the repeat button is on but i don’t even find it,286225,286220.0
286225,AppleSupport,False,Fri Oct 06 18:55:35 +0000 2017,@184192 Let's check to see if repeat was enabled. Check out https://t.co/Q3ojzTGrTU for direction on this feature.,"286226,286227,286228,286229",286221.0
286226,184192,True,Fri Oct 06 21:07:41 +0000 2017,@AppleSupport I got it!!!!! Thanks so Mach,286230,286225.0
286230,AppleSupport,False,Fri Oct 06 23:33:00 +0000 2017,"@184192 You're welcome. If you ever have any questions or concerns, we're here to help.",,286226.0
286227,184192,True,Fri Oct 06 21:01:25 +0000 2017,@AppleSupport And this is after tapping of course,,286225.0
286228,184192,True,Fri Oct 06 21:01:08 +0000 2017,@AppleSupport And https://t.co/N3vecUfdZr,,286225.0
286229,184192,True,Fri Oct 06 21:00:57 +0000 2017,"@AppleSupport Well, i’ve already Read That...but https://t.co/gYKrQ1uBOG",,286225.0
286222,184192,True,Fri Oct 06 16:16:55 +0000 2017,@AppleSupport The only way to play various songs is to shuffle the Whole songs list,,286220.0
286223,184192,True,Fri Oct 06 16:15:07 +0000 2017,"@AppleSupport No. When i tap play on a playlist, it Only plays the 1st song again and again...",,286220.0
286224,184192,True,Fri Oct 06 16:54:28 +0000 2017,@AppleSupport Well actually even for the whole songs list it doesn’t work,,286220.0
286219,184191,True,Sun Oct 01 16:01:16 +0000 2017,@AppleSupport When playing music on iOS 11 this is all I get when I’m in the lock screen or swipe up for task bar. https://t.co/G0os8iXV3k,286217,286231.0
286231,AppleSupport,False,Sun Oct 01 15:40:29 +0000 2017,@184191 What is the exact issue you are having with Apple Music? We'd love to take a look.,286219,286232.0
286361,AppleSupport,False,Fri Oct 06 14:40:00 +0000 2017,@184221 We'd like to hear about what's happening with your iPhone. Please send us a DM. https://t.co/GDrqU22YpT,,286362.0
286363,AppleSupport,False,Fri Oct 06 14:39:30 +0000 2017,"@184222 That time looks a little off, doesn't it? Let's help. Which model Mac and macOS are you using? When did you first notice this?",286364,286365.0
286364,184222,True,Fri Oct 06 14:40:28 +0000 2017,@AppleSupport I think it was due to the previous wifi connection because now it‘s fine again but it was very odd in that moment,286366,286363.0
286366,AppleSupport,False,Fri Oct 06 16:41:53 +0000 2017,@184222 Alright. Reach back out if you notice it happening again. We're here for you.,286367,286364.0
286367,184222,True,Fri Oct 06 16:53:53 +0000 2017,@AppleSupport will do! Thanks :),,286366.0
286368,AppleSupport,False,Fri Oct 06 14:39:00 +0000 2017,@184223 We understand the importance of battery life and we'd like to help. What version of iOS are you on?,286369,286370.0
286369,184223,True,Fri Oct 06 15:23:30 +0000 2017,@AppleSupport It's the iPhone S 6 plus,286371,286368.0
286371,AppleSupport,False,Fri Oct 06 17:43:27 +0000 2017,@184223 Thanks.  Could you check you iOS version under Settings &gt; General &gt; About?,286372,286369.0
286372,184223,True,Fri Oct 06 17:56:09 +0000 2017,@AppleSupport I can't download the update it's not let me for months https://t.co/e37UE90dSs,286373,286371.0
286373,AppleSupport,False,Fri Oct 06 20:46:31 +0000 2017,@184223 Check out this article and let us know if you can get it to update. https://t.co/Ui1yTnOCUz,,286372.0
286370,184223,True,Fri Oct 06 09:28:18 +0000 2017,@AppleSupport should listening to one album on Apple Music take your phone battery from 100% to 30% on the iPhone 6 Plus?,286368,
286374,AppleSupport,False,Fri Oct 06 14:39:00 +0000 2017,@184224 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,,286375.0
286375,184224,True,Fri Oct 06 09:55:31 +0000 2017,Ever since I updated my phone my apps have been freezing like crazy. What gives! @AppleSupport,286374,
286376,AppleSupport,False,Fri Oct 06 14:38:00 +0000 2017,@184225 We'd like to help. Please meet us in DM to continue. https://t.co/GDrqU22YpT,,286377.0
286377,184225,True,Fri Oct 06 09:21:33 +0000 2017,So Sunday I spoke to @AppleSupport and they said nothing wrong with phone after #ios11 update. And guess what battery went back to normal!!! Now updated new update and phone has gone from 100% to 59% in 3 hrs while in my pocket! Thanks @115858 #needtochangephone !,"286378,286376",
286379,AppleSupport,False,Fri Oct 06 14:36:31 +0000 2017,@184226 Have you had a chance yet to update to iOS 11.0.2? This will help you back up and update if not: https://t.co/80YRnjDFDk,"286380,286381",286382.0
286380,184226,True,Fri Oct 06 14:40:01 +0000 2017,"@AppleSupport Yes I updated to iOS11 last week, think it must be Power hungry because it was fine before that update",286383,286379.0
286383,AppleSupport,False,Fri Oct 06 16:40:30 +0000 2017,@184226 Thanks for that information. Let's meet in DM so we can dive a bit further into our isolation. https://t.co/GDrqU22YpT,,286380.0
286381,184227,True,Fri Oct 06 15:35:15 +0000 2017,@AppleSupport @184226 It's drain my batter life on ios 11,286384,286379.0
286384,AppleSupport,False,Fri Oct 06 17:50:36 +0000 2017,@184227 We'd be glad to look into this with you. Send us a DM and let us know which iPhone you're using: https://t.co/GDrqU22YpT,,286381.0
286382,184226,True,Fri Oct 06 09:27:41 +0000 2017,"Don’t know what @AppleSupport have done to my iPhone but I’ve lost 30% battery in just over 1 hour, not used it any more than normal 🙄",286379,
286385,AppleSupport,False,Fri Oct 06 14:36:00 +0000 2017,@184228 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,286386,286387.0
286386,184228,True,Fri Oct 06 14:38:13 +0000 2017,@AppleSupport Emergency software fix urgent.Don't let me sell the phone.Do not touch the phone until everything is down to speed.,"286388,286389",286385.0
286388,184228,True,Fri Oct 06 14:45:47 +0000 2017,@AppleSupport When do you get software fixes for iPhone 6 you have to do it very urgently,286390,286386.0
286390,AppleSupport,False,Fri Oct 06 16:33:28 +0000 2017,@184228 We want to be sure we're understanding what you're encountering. Please join us in DM. https://t.co/GDrqU22YpT,,286388.0
286389,184228,True,Fri Oct 06 14:44:23 +0000 2017,@AppleSupport My phone does not work like the old one I started to get bored after installing iOS 11 touch screen battery does not work the way I want,,286386.0
286387,184228,True,Fri Oct 06 12:18:35 +0000 2017,@AppleSupport Böyle devam ederse android e geçerim,286385,286391.0
286391,184228,True,Fri Oct 06 09:54:03 +0000 2017,@AppleSupport acil yazılımı düzeltin acil.beni telefonu satmak zorunda bırakmayın.dokunmatikten tut cihaz hızına kadar herşey düştü,"286392,286387",
286393,AppleSupport,False,Fri Oct 06 14:35:33 +0000 2017,@184229 We’d like to offer our support. DM us which device you’re using and we’ll go from there. https://t.co/GDrqU22YpT,,286394.0
286395,AppleSupport,False,Fri Oct 06 14:35:00 +0000 2017,@184230 We definitely want to take a look at this issue with you. You can reach our iTunes Store team here: https://t.co/SDIe7UiyJN,,286396.0
286397,AppleSupport,False,Fri Oct 06 14:35:00 +0000 2017,@184231 We want to help out with your iPhone.  Can you describe the exact behavior you are experiencing?,,286398.0
286398,184231,True,Fri Oct 06 09:08:53 +0000 2017,@184232 @AppleSupport I’ve got the same thing happening.,286397,286399.0
286399,184232,True,Thu Sep 21 13:13:22 +0000 2017,@AppleSupport everytime I turn my phone off my Bluetooth turns on after the iOS 11 update please help ☺️☺️,286398,
286400,AppleSupport,False,Fri Oct 06 14:29:58 +0000 2017,"@184233 We'd like to help find your data! Tell us, have you updated to the latest release of High Sierra?",,286401.0
286401,184233,True,Fri Oct 06 09:23:34 +0000 2017,@AppleSupport first time I regreted that Ive updated my OS.. low sierra:( lost my all data:(,286400,
286402,AppleSupport,False,Fri Oct 06 14:29:57 +0000 2017,@184234 We'd like to help. DM us about the battery issues you're experiencing and we'll continue there. https://t.co/GDrqU22YpT,,286403.0
286404,AppleSupport,False,Fri Oct 06 14:29:35 +0000 2017,@184235 We'd like to help with your iPhone! Would you please join us in DM and we can start troubleshooting? https://t.co/GDrqU22YpT,,286405.0
286405,184235,True,Fri Oct 06 09:21:27 +0000 2017,I'm on iOS 11.0.2 and my iPhone 7 keeps freezing!My apps don't work as they used to.I chose Apple specially for not freezing! @AppleSupport,286404,
286751,AppleSupport,False,Sat Sep 30 22:06:00 +0000 2017,@184331 We can certainly take a look at this with you. Can you let us know when this first started happening?,"286752,286753,286754,286755,286756",286757.0
286752,184331,True,Fri Oct 06 14:42:34 +0000 2017,"@AppleSupport After the iOS 11 update, I could not open apps from Spotlight search by typing a few chars of the app.",,286751.0
286753,184331,True,Fri Oct 06 14:43:48 +0000 2017,"@AppleSupport It is after this reset all apps disappeared from the notification center. Some apps ask again for permissions, most don't.",,286751.0
286754,184331,True,Fri Oct 06 14:43:18 +0000 2017,@AppleSupport I googled this issue and people suggested you have to do a Settings - General - Reset - Reset all settings to resolve the issue.,,286751.0
286755,184331,True,Fri Oct 06 14:46:03 +0000 2017,"@AppleSupport If I turn on Siri and Search for Mail, Spotlight search is useless. It was on for two weeks so any indexing should have been done already.",286758,286751.0
286758,AppleSupport,False,Fri Oct 06 16:40:01 +0000 2017,@184331 We're here to help. Have you updated your iPhone to 11.0.2? Let us know in DM and we'll get started. https://t.co/GDrqU22YpT,,286755.0
286756,184331,True,Fri Oct 06 14:44:55 +0000 2017,"@AppleSupport Also, this reset did not resolve the issue I had with Sportlight search. I resolved that issue by turning off Siri and Search for Mail.",,286751.0
286757,184331,True,Sat Sep 30 21:26:00 +0000 2017,"@126 @applesupport Instagram and notifications = no go. Tons of apps missing in my ""notifications"" ain't reinstalling them all! 😠 https://t.co/NkgFgkNV1O",286751,
286850,AppleSupport,False,Fri Oct 06 14:49:00 +0000 2017,@184346 We want to help! Are all apps up to date in the App Store? When do you notice the slow performance most?,,286851.0
286852,AppleSupport,False,Fri Oct 06 14:58:31 +0000 2017,"@184347 Please meet us in DM, we'd like to take a closer look. https://t.co/GDrqU22YpT",,286853.0
286853,184347,True,Fri Oct 06 11:17:12 +0000 2017,"@AppleSupport I updated my phone to 11.0.2. Now getting frozen, unlocking takes longer, had to do many attempts to pick up a call. HELP!!!",286852,
286854,AppleSupport,False,Fri Oct 06 14:56:27 +0000 2017,@184348 We'll be glad to assist. Tell us more about what you're experiencing in a DM. https://t.co/GDrqU22YpT,,286855.0
286856,AppleSupport,False,Fri Oct 06 14:56:26 +0000 2017,@184349 Let us look into that with you. Send us a Direct Message and we'll pick it up from there. https://t.co/GDrqU22YpT,,286857.0
286857,184349,True,Fri Oct 06 11:00:06 +0000 2017,iOS 11.0.2 is draining my battery. Please fix ASAP  @AppleSupport @115858,286856,
286858,AppleSupport,False,Fri Oct 06 14:55:30 +0000 2017,"@184350 You're welcome and thank you! Let us know if you need anything else, we love to help! We hope you have a great day.",286859,286860.0
286859,184350,True,Fri Oct 06 15:19:52 +0000 2017,"@AppleSupport i have installed ios 11 it's really good, bt bettary back up less compare 2 previous ios. Give me a solution plz.",286861,286858.0
286861,AppleSupport,False,Fri Oct 06 17:32:32 +0000 2017,@184350 We know how important it is to maximize battery life. Check out: https://t.co/bivpdfBNJ6 Let's dig into this deeper over DM: https://t.co/GDrqU22YpT,286862,286859.0
286862,184350,True,Sat Oct 07 05:54:49 +0000 2017,@AppleSupport Thank u so much..i suggest one think plz do not closed i phone 5s just bcz this cell one of the favorite cell for all people.,,286861.0
286860,184350,True,Fri Oct 06 11:17:59 +0000 2017,@AppleSupport thank u so much 🙏🏻,286858,286863.0
286863,AppleSupport,False,Wed Oct 04 14:17:28 +0000 2017,@184350 Try following this article step by step and let us know if it helps: https://t.co/2txgOv5s2M,286860,286864.0
286865,AppleSupport,False,Fri Oct 06 14:55:00 +0000 2017,@184351 We're happy to help. Can you give us some details on the issues you're experiencing on your iPhone? Are you on iOS 11.0.2?,,286866.0
286866,184351,True,Fri Oct 06 10:47:40 +0000 2017,@AppleSupport my phone didn’t start tripping until I updated it to iOS 11. Can I  go back or y’all send me a new phone? This is ridiculous,286865,
286867,AppleSupport,False,Fri Oct 06 14:54:45 +0000 2017,"@184352 We'd like to look into this further with you. Send us a DM, and we'll go from there. https://t.co/GDrqU22YpT",,286868.0
286868,184352,True,Fri Oct 06 09:44:17 +0000 2017,@AppleSupport What is this arrow? Appered after ios 11.02. https://t.co/iHpweqTKM0,286867,
286869,AppleSupport,False,Fri Oct 06 14:54:33 +0000 2017,@184353 Thanks for bringing this to our attention. Please click here to meet us in DM. We'll continue there: https://t.co/GDrqU22YpT,,286870.0
286870,184353,True,Fri Oct 06 11:00:22 +0000 2017,"@AppleSupport What sucks is when iTunes downloads duplicates, the ones I delete from iTunes on my computer may be different from ones on phone.",286869,286871.0
286871,184353,True,Fri Oct 06 10:57:55 +0000 2017,"@AppleSupport For Kelela, I received none of the released singles for my preorder, (which I didn’t mind as to not spoil the record, but so inconsistent).",286870,286872.0
286872,184353,True,Fri Oct 06 10:56:28 +0000 2017,This is what I get nearly every time I preorder an album on iTunes. @AppleSupport https://t.co/57X4SdH1UQ,286871,
286873,AppleSupport,False,Fri Oct 06 14:54:32 +0000 2017,@184354 Thanks. Shoot us a DM and we'll continue this conversation here. https://t.co/GDrqU2kzhr,,286874.0
286874,184354,True,Fri Oct 06 10:28:58 +0000 2017,@AppleSupport iOS11.0.2,286873,286875.0
286875,AppleSupport,False,Fri Oct 06 02:39:27 +0000 2017,@184354 We'd like to be sure your iPhone is working normally. Can you let us know the exact version of iOS 11 that you’re using?,286874,286876.0
286876,184354,True,Fri Oct 06 01:16:23 +0000 2017,"@AppleSupport why does my 7 with iOS11 freeze &amp; crash randomly, and why does the music player widget display nothing when music plays?",286875,
286877,AppleSupport,False,Fri Oct 06 14:54:01 +0000 2017,@184355 We'd like to learn more about your situation. Can you DM us what country you are in? https://t.co/GDrqU22YpT,,286878.0
286879,AppleSupport,False,Fri Oct 06 14:53:00 +0000 2017,@184356 We'd like to help you out with any specific problems you are having with your update. How can we help?,,286880.0
286881,AppleSupport,False,Fri Oct 06 14:51:24 +0000 2017,@184357 Do you use a protective case? Are you receiving any temperature warnings? For reference: https://t.co/otCvUAaFQq,286882,286883.0
286882,184357,True,Fri Oct 06 17:05:47 +0000 2017,@AppleSupport Iam not use case &amp; iam not get temperature warnings 😢,286884,286881.0
286884,AppleSupport,False,Fri Oct 06 20:10:26 +0000 2017,@184357 DM us which device you are using and we can take a look at this. https://t.co/GDrqU2kzhr,,286882.0
286883,184357,True,Fri Oct 06 10:56:15 +0000 2017,"@AppleSupport
sometimes my iphone hot when not connected to the internet :(","286881,286885",
286886,AppleSupport,False,Fri Oct 06 14:51:24 +0000 2017,@184358 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,,286887.0
286890,AppleSupport,False,Fri Oct 06 14:50:34 +0000 2017,@184360 That is no fun. Is this happening with all of your alarms and reminders? Or just your morning wake-up alarm?,286891,286892.0
286891,184360,True,Fri Oct 06 14:55:50 +0000 2017,"@AppleSupport All of them tbf, not a scooby what’s going on mate..... did enjoy my lie in tho tbf 😎",,286890.0
286892,184360,True,Fri Oct 06 10:46:27 +0000 2017,"@AppleSupport yo why has the new update made my alarm not go off on silent!! Nearly made me late for work, care to explains yourselves??🤷‍♂️",286890,
286893,AppleSupport,False,Fri Oct 06 14:50:34 +0000 2017,@184361 We'd love it if you could get together with us in DM so we can help get this sorted out. Join us here: https://t.co/GDrqU22YpT,,286894.0
286894,184361,True,Fri Oct 06 10:05:37 +0000 2017,@AppleSupport Of the screen when you look at angle of the display? For the backlight. Almost a 45degree angle. Well mean the edge of the display.,286893,286895.0
286895,184361,True,Fri Oct 06 10:03:53 +0000 2017,@AppleSupport hey on the iPhone 8+ is there suppost to be lights on the corners,"286896,286894",
286897,AppleSupport,False,Fri Oct 06 14:47:00 +0000 2017,"@184362 We want your iPhone to be working as expected. Send us a DM with details, and we'll start there. https://t.co/GDrqU22YpT",,286898.0
286898,184362,True,Fri Oct 06 10:39:50 +0000 2017,@115858 @AppleSupport iOS 11 has caused my iPhone 7 to constantly turn its self on and off. And my phone service keeps turning its self off!,286897,
286899,AppleSupport,False,Fri Oct 06 14:46:01 +0000 2017,@184363 Let's check this out. Are these the only two apps that are glitching? Which iOS11 version are you using now?,"286900,286901",286902.0
